,tracker,work_start_date,work_start_hour,work_finish_date,work_finish_hour,duration,duration_seconds,ay,hafta,gün,hafta_günü,çeyrek,gün_saati
748,HD_023,2022-07-24,1900-01-01 00:04:00,2022-07-24,1900-01-01 23:59:00,0 days 23:55:00,86100.0,7,30,205,0,3,0
749,HD_024,2022-07-24,1900-01-01 00:04:00,2022-07-24,1900-01-01 23:52:00,0 days 23:48:00,85680.0,7,30,205,0,3,0
750,HD_022,2022-07-24,1900-01-01 00:21:00,2022-07-24,1900-01-01 23:50:00,0 days 23:29:00,84540.0,7,30,205,0,3,0
751,DD_126,2022-07-24,1900-01-01 00:00:00,2022-07-24,1900-01-01 23:59:00,0 days 23:59:00,86340.0,7,30,205,0,3,0
752,DD_234,2022-07-24,1900-01-01 00:01:00,2022-07-24,1900-01-01 23:59:00,0 days 23:58:00,86280.0,7,30,205,0,3,0
753,DD_126,2022-07-25,1900-01-01 00:00:00,2022-07-25,1900-01-01 23:59:00,0 days 23:59:00,86340.0,7,30,206,1,3,0
754,HD_023,2022-07-25,1900-01-01 00:03:00,2022-07-25,1900-01-01 23:48:00,0 days 23:45:00,85500.0,7,30,206,1,3,0
755,DD_234,2022-07-25,1900-01-01 00:00:00,2022-07-25,1900-01-01 23:59:00,0 days 23:59:00,86340.0,7,30,206,1,3,0
756,HD_024,2022-07-25,1900-01-01 00:03:00,2022-07-25,1900-01-01 23:44:00,0 days 23:41:00,85260.0,7,30,206,1,3,0
757,HD_022,2022-07-25,1900-01-01 00:21:00,2022-07-25,1900-01-01 23:59:00,0 days 23:38:00,85080.0,7,30,206,1,3,0
758,HD_023,2022-07-26,1900-01-01 00:13:00,2022-07-26,1900-01-01 23:48:00,0 days 23:35:00,84900.0,7,30,207,2,3,0
759,HD_024,2022-07-26,1900-01-01 00:08:00,2022-07-26,1900-01-01 23:59:00,0 days 23:51:00,85860.0,7,30,207,2,3,0
760,HD_022,2022-07-26,1900-01-01 00:09:00,2022-07-26,1900-01-01 23:53:00,0 days 23:44:00,85440.0,7,30,207,2,3,0
761,DD_126,2022-07-26,1900-01-01 00:00:00,2022-07-26,1900-01-01 23:59:00,0 days 23:59:00,86340.0,7,30,207,2,3,0
762,DD_234,2022-07-26,1900-01-01 00:05:00,2022-07-26,1900-01-01 23:59:00,0 days 23:54:00,86040.0,7,30,207,2,3,0
763,DD_126,2022-07-27,1900-01-01 00:00:00,2022-07-27,1900-01-01 23:59:00,0 days 23:59:00,86340.0,7,30,208,3,3,0
764,DD_234,2022-07-27,1900-01-01 00:01:00,2022-07-27,1900-01-01 23:59:00,0 days 23:58:00,86280.0,7,30,208,3,3,0
765,HD_024,2022-07-27,1900-01-01 00:00:00,2022-07-27,1900-01-01 23:59:00,0 days 23:59:00,86340.0,7,30,208,3,3,0
766,HD_023,2022-07-27,1900-01-01 00:17:00,2022-07-27,1900-01-01 23:54:00,0 days 23:37:00,85020.0,7,30,208,3,3,0
767,HD_022,2022-07-27,1900-01-01 00:13:00,2022-07-27,1900-01-01 23:50:00,0 days 23:37:00,85020.0,7,30,208,3,3,0
768,DD_234,2022-07-28,1900-01-01 00:00:00,2022-07-28,1900-01-01 23:59:00,0 days 23:59:00,86340.0,7,30,209,4,3,0
769,DD_126,2022-07-28,1900-01-01 00:00:00,2022-07-28,1900-01-01 23:59:00,0 days 23:59:00,86340.0,7,30,209,4,3,0
770,HD_023,2022-07-28,1900-01-01 00:20:00,2022-07-28,1900-01-01 23:59:00,0 days 23:39:00,85140.0,7,30,209,4,3,0
771,HD_022,2022-07-28,1900-01-01 00:28:00,2022-07-28,1900-01-01 23:59:00,0 days 23:31:00,84660.0,7,30,209,4,3,0
772,HD_024,2022-07-28,1900-01-01 00:00:00,2022-07-28,1900-01-01 23:52:00,0 days 23:52:00,85920.0,7,30,209,4,3,0
773,DD_234,2022-07-29,1900-01-01 00:00:00,2022-07-29,1900-01-01 23:59:00,0 days 23:59:00,86340.0,7,30,210,5,3,0
774,DD_126,2022-07-29,1900-01-01 00:00:00,2022-07-29,1900-01-01 23:59:00,0 days 23:59:00,86340.0,7,30,210,5,3,0
775,HD_022,2022-07-29,1900-01-01 00:21:00,2022-07-29,1900-01-01 23:59:00,0 days 23:38:00,85080.0,7,30,210,5,3,0
776,HD_023,2022-07-29,1900-01-01 00:00:00,2022-07-29,1900-01-01 23:46:00,0 days 23:46:00,85560.0,7,30,210,5,3,0
777,HD_024,2022-07-29,1900-01-01 00:21:00,2022-07-29,1900-01-01 21:04:00,0 days 20:43:00,74580.0,7,30,210,5,3,0
778,HD_022,2022-07-30,1900-01-01 00:02:00,2022-07-30,1900-01-01 23:58:00,0 days 23:56:00,86160.0,7,30,211,6,3,0
779,HD_023,2022-07-30,1900-01-01 00:21:00,2022-07-30,1900-01-01 23:54:00,0 days 23:33:00,84780.0,7,30,211,6,3,0
780,DD_126,2022-07-30,1900-01-01 00:00:00,2022-07-30,1900-01-01 23:56:00,0 days 23:56:00,86160.0,7,30,211,6,3,0
781,DD_234,2022-07-30,1900-01-01 00:00:00,2022-07-30,1900-01-01 23:59:00,0 days 23:59:00,86340.0,7,30,211,6,3,0
782,HD_022,2022-07-31,1900-01-01 00:00:00,2022-07-31,1900-01-01 23:59:00,0 days 23:59:00,86340.0,7,31,212,0,3,0
783,DD_234,2022-07-31,1900-01-01 00:00:00,2022-07-31,1900-01-01 23:59:00,0 days 23:59:00,86340.0,7,31,212,0,3,0
784,HD_023,2022-07-31,1900-01-01 00:17:00,2022-07-31,1900-01-01 23:53:00,0 days 23:36:00,84960.0,7,31,212,0,3,0
785,DD_126,2022-07-31,1900-01-01 00:12:00,2022-07-31,1900-01-01 23:59:00,0 days 23:47:00,85620.0,7,31,212,0,3,0
786,DD_126,2022-08-01,1900-01-01 00:00:00,2022-08-01,1900-01-01 23:59:00,0 days 23:59:00,86340.0,8,31,213,0,3,0
787,DD_185,2022-08-01,1900-01-01 00:01:00,2022-08-01,1900-01-01 23:49:00,0 days 23:48:00,85680.0,8,31,213,0,3,0
788,DD_185,2022-08-02,1900-01-01 00:07:00,2022-08-02,1900-01-01 23:59:00,0 days 23:52:00,85920.0,8,31,214,1,3,0
789,DD_126,2022-08-02,1900-01-01 00:00:00,2022-08-02,1900-01-01 23:59:00,0 days 23:59:00,86340.0,8,31,214,1,3,0
790,DD_126,2022-08-03,1900-01-01 00:00:00,2022-08-03,1900-01-01 23:59:00,0 days 23:59:00,86340.0,8,31,215,2,3,0
791,DD_185,2022-08-03,1900-01-01 00:04:00,2022-08-03,1900-01-01 23:58:00,0 days 23:54:00,86040.0,8,31,215,2,3,0
792,DD_185,2022-08-04,1900-01-01 00:00:00,2022-08-04,1900-01-01 23:59:00,0 days 23:59:00,86340.0,8,31,216,3,3,0
793,DD_126,2022-08-04,1900-01-01 00:00:00,2022-08-04,1900-01-01 23:59:00,0 days 23:59:00,86340.0,8,31,216,3,3,0
794,DD_185,2022-08-05,1900-01-01 00:00:00,2022-08-05,1900-01-01 23:59:00,0 days 23:59:00,86340.0,8,31,217,4,3,0
795,DD_126,2022-08-05,1900-01-01 00:00:00,2022-08-05,1900-01-01 23:59:00,0 days 23:59:00,86340.0,8,31,217,4,3,0
796,DD_185,2022-08-06,1900-01-01 00:00:00,2022-08-06,1900-01-01 23:59:00,0 days 23:59:00,86340.0,8,31,218,5,3,0
797,DD_126,2022-08-06,1900-01-01 00:00:00,2022-08-06,1900-01-01 23:42:00,0 days 23:42:00,85320.0,8,31,218,5,3,0
798,DD_234,2022-08-07,1900-01-01 17:28:00,2022-08-07,1900-01-01 23:57:00,0 days 06:29:00,23340.0,8,31,219,6,3,17
799,DD_126,2022-08-07,1900-01-01 00:13:00,2022-08-07,1900-01-01 23:59:00,0 days 23:46:00,85560.0,8,31,219,6,3,0
800,DD_185,2022-08-07,1900-01-01 00:00:00,2022-08-07,1900-01-01 23:59:00,0 days 23:59:00,86340.0,8,31,219,6,3,0
801,DD_234,2022-08-08,1900-01-01 00:03:00,2022-08-08,1900-01-01 23:55:00,0 days 23:52:00,85920.0,8,32,220,0,3,0
802,DD_126,2022-08-08,1900-01-01 00:00:00,2022-08-08,1900-01-01 23:59:00,0 days 23:59:00,86340.0,8,32,220,0,3,0
803,DD_185,2022-08-08,1900-01-01 00:00:00,2022-08-08,1900-01-01 23:59:00,0 days 23:59:00,86340.0,8,32,220,0,3,0
804,DD_126,2022-08-09,1900-01-01 00:00:00,2022-08-09,1900-01-01 23:57:00,0 days 23:57:00,86220.0,8,32,221,1,3,0
805,DD_185,2022-08-09,1900-01-01 00:00:00,2022-08-09,1900-01-01 23:59:00,0 days 23:59:00,86340.0,8,32,221,1,3,0
806,DD_234,2022-08-09,1900-01-01 00:05:00,2022-08-09,1900-01-01 23:59:00,0 days 23:54:00,86040.0,8,32,221,1,3,0
807,DD_185,2022-08-10,1900-01-01 00:00:00,2022-08-10,1900-01-01 23:59:00,0 days 23:59:00,86340.0,8,32,222,2,3,0
808,DD_126,2022-08-10,1900-01-01 00:00:00,2022-08-10,1900-01-01 23:59:00,0 days 23:59:00,86340.0,8,32,222,2,3,0
809,DD_234,2022-08-10,1900-01-01 00:00:00,2022-08-10,1900-01-01 23:59:00,0 days 23:59:00,86340.0,8,32,222,2,3,0
810,DD_185,2022-08-11,1900-01-01 00:00:00,2022-08-11,1900-01-01 23:59:00,0 days 23:59:00,86340.0,8,32,223,3,3,0
811,DD_234,2022-08-11,1900-01-01 00:00:00,2022-08-11,1900-01-01 23:59:00,0 days 23:59:00,86340.0,8,32,223,3,3,0
812,DD_126,2022-08-11,1900-01-01 00:00:00,2022-08-11,1900-01-01 23:59:00,0 days 23:59:00,86340.0,8,32,223,3,3,0
813,DD_126,2022-08-12,1900-01-01 00:00:00,2022-08-12,1900-01-01 23:44:00,0 days 23:44:00,85440.0,8,32,224,4,3,0
814,DD_185,2022-08-12,1900-01-01 00:09:00,2022-08-12,1900-01-01 23:59:00,0 days 23:50:00,85800.0,8,32,224,4,3,0
815,DD_234,2022-08-12,1900-01-01 00:00:00,2022-08-12,1900-01-01 23:42:00,0 days 23:42:00,85320.0,8,32,224,4,3,0
816,DD_234,2022-08-13,1900-01-01 00:23:00,2022-08-13,1900-01-01 23:59:00,0 days 23:36:00,84960.0,8,32,225,5,3,0
817,DD_185,2022-08-13,1900-01-01 00:00:00,2022-08-13,1900-01-01 23:59:00,0 days 23:59:00,86340.0,8,32,225,5,3,0
818,DD_126,2022-08-13,1900-01-01 00:15:00,2022-08-13,1900-01-01 23:59:00,0 days 23:44:00,85440.0,8,32,225,5,3,0
819,DD_234,2022-08-14,1900-01-01 00:00:00,2022-08-14,1900-01-01 23:59:00,0 days 23:59:00,86340.0,8,32,226,6,3,0
820,DD_185,2022-08-14,1900-01-01 00:00:00,2022-08-14,1900-01-01 23:59:00,0 days 23:59:00,86340.0,8,32,226,6,3,0
821,DD_126,2022-08-14,1900-01-01 00:01:00,2022-08-14,1900-01-01 23:59:00,0 days 23:58:00,86280.0,8,32,226,6,3,0
822,DD_126,2022-08-15,1900-01-01 00:00:00,2022-08-15,1900-01-01 23:59:00,0 days 23:59:00,86340.0,8,33,227,0,3,0
823,DD_234,2022-08-15,1900-01-01 00:00:00,2022-08-15,1900-01-01 23:59:00,0 days 23:59:00,86340.0,8,33,227,0,3,0
824,DD_185,2022-08-15,1900-01-01 00:00:00,2022-08-15,1900-01-01 23:59:00,0 days 23:59:00,86340.0,8,33,227,0,3,0
825,DD_234,2022-08-16,1900-01-01 00:00:00,2022-08-16,1900-01-01 23:59:00,0 days 23:59:00,86340.0,8,33,228,1,3,0
826,DD_126,2022-08-16,1900-01-01 00:00:00,2022-08-16,1900-01-01 23:59:00,0 days 23:59:00,86340.0,8,33,228,1,3,0
827,DD_185,2022-08-16,1900-01-01 00:00:00,2022-08-16,1900-01-01 23:59:00,0 days 23:59:00,86340.0,8,33,228,1,3,0
828,DD_126,2022-08-17,1900-01-01 00:00:00,2022-08-17,1900-01-01 23:59:00,0 days 23:59:00,86340.0,8,33,229,2,3,0
829,DD_234,2022-08-17,1900-01-01 00:01:00,2022-08-17,1900-01-01 23:59:00,0 days 23:58:00,86280.0,8,33,229,2,3,0
830,DD_185,2022-08-17,1900-01-01 00:00:00,2022-08-17,1900-01-01 23:58:00,0 days 23:58:00,86280.0,8,33,229,2,3,0
831,DD_126,2022-08-18,1900-01-01 00:00:00,2022-08-18,1900-01-01 15:37:00,0 days 15:37:00,56220.0,8,33,230,3,3,0
832,DD_234,2022-08-18,1900-01-01 00:00:00,2022-08-18,1900-01-01 23:22:00,0 days 23:22:00,84120.0,8,33,230,3,3,0
833,DD_185,2022-08-18,1900-01-01 00:00:00,2022-08-18,1900-01-01 23:59:00,0 days 23:59:00,86340.0,8,33,230,3,3,0
834,DD_126,2022-08-19,1900-01-01 07:47:00,2022-08-19,1900-01-01 23:59:00,0 days 16:12:00,58320.0,8,33,231,4,3,7
835,DD_234,2022-08-19,1900-01-01 00:04:00,2022-08-19,1900-01-01 07:43:00,0 days 07:39:00,27540.0,8,33,231,4,3,0
836,DD_185,2022-08-19,1900-01-01 00:01:00,2022-08-19,1900-01-01 23:59:00,0 days 23:58:00,86280.0,8,33,231,4,3,0
837,DD_185,2022-08-20,1900-01-01 00:00:00,2022-08-20,1900-01-01 08:22:00,0 days 08:22:00,30120.0,8,33,232,5,3,0
838,DD_126,2022-08-20,1900-01-01 00:00:00,2022-08-20,1900-01-01 12:49:00,0 days 12:49:00,46140.0,8,33,232,5,3,0
839,DD_126,2022-08-22,1900-01-01 12:31:00,2022-08-22,1900-01-01 13:13:00,0 days 00:42:00,2520.0,8,34,234,0,3,12
840,DD_234,2022-08-22,1900-01-01 09:09:00,2022-08-22,1900-01-01 14:40:00,0 days 05:31:00,19860.0,8,34,234,0,3,9
841,DD_185,2022-08-22,1900-01-01 07:55:00,2022-08-22,1900-01-01 14:26:00,0 days 06:31:00,23460.0,8,34,234,0,3,7
842,DD_234,2022-08-23,1900-01-01 09:50:00,2022-08-23,1900-01-01 23:58:00,0 days 14:08:00,50880.0,8,34,235,1,3,9
843,DD_126,2022-08-23,1900-01-01 07:34:00,2022-08-23,1900-01-01 23:58:00,0 days 16:24:00,59040.0,8,34,235,1,3,7
844,DD_234,2022-08-24,1900-01-01 00:00:00,2022-08-24,1900-01-01 13:32:00,0 days 13:32:00,48720.0,8,34,236,2,3,0
845,DD_126,2022-08-24,1900-01-01 00:02:00,2022-08-24,1900-01-01 23:58:00,0 days 23:56:00,86160.0,8,34,236,2,3,0
846,DD_185,2022-08-24,1900-01-01 11:01:00,2022-08-24,1900-01-01 15:48:00,0 days 04:47:00,17220.0,8,34,236,2,3,11
847,DD_126,2022-08-25,1900-01-01 00:00:00,2022-08-25,1900-01-01 14:28:00,0 days 14:28:00,52080.0,8,34,237,3,3,0
848,DD_234,2022-08-25,1900-01-01 15:34:00,2022-08-25,1900-01-01 23:59:00,0 days 08:25:00,30300.0,8,34,237,3,3,15
849,DD_185,2022-08-25,1900-01-01 07:58:00,2022-08-25,1900-01-01 15:32:00,0 days 07:34:00,27240.0,8,34,237,3,3,7
850,DD_126,2022-08-26,1900-01-01 07:28:00,2022-08-26,1900-01-01 23:50:00,0 days 16:22:00,58920.0,8,34,238,4,3,7
851,DD_234,2022-08-26,1900-01-01 00:01:00,2022-08-26,1900-01-01 23:59:00,0 days 23:58:00,86280.0,8,34,238,4,3,0
852,DD_185,2022-08-26,1900-01-01 03:49:00,2022-08-26,1900-01-01 23:59:00,0 days 20:10:00,72600.0,8,34,238,4,3,3
853,DD_126,2022-08-27,1900-01-01 00:13:00,2022-08-27,1900-01-01 23:57:00,0 days 23:44:00,85440.0,8,34,239,5,3,0
854,DD_185,2022-08-27,1900-01-01 00:00:00,2022-08-27,1900-01-01 23:51:00,0 days 23:51:00,85860.0,8,34,239,5,3,0
855,DD_234,2022-08-27,1900-01-01 00:02:00,2022-08-27,1900-01-01 23:57:00,0 days 23:55:00,86100.0,8,34,239,5,3,0
856,DD_185,2022-08-28,1900-01-01 00:14:00,2022-08-28,1900-01-01 16:38:00,0 days 16:24:00,59040.0,8,34,240,6,3,0
857,DD_234,2022-08-28,1900-01-01 00:00:00,2022-08-28,1900-01-01 23:59:00,0 days 23:59:00,86340.0,8,34,240,6,3,0
858,DD_126,2022-08-28,1900-01-01 00:00:00,2022-08-28,1900-01-01 23:59:00,0 days 23:59:00,86340.0,8,34,240,6,3,0
859,DD_185,2022-08-29,1900-01-01 09:41:00,2022-08-29,1900-01-01 23:43:00,0 days 14:02:00,50520.0,8,35,241,0,3,9
860,DD_234,2022-08-29,1900-01-01 00:00:00,2022-08-29,1900-01-01 23:59:00,0 days 23:59:00,86340.0,8,35,241,0,3,0
861,DD_126,2022-08-29,1900-01-01 00:00:00,2022-08-29,1900-01-01 23:59:00,0 days 23:59:00,86340.0,8,35,241,0,3,0
862,DD_185,2022-08-30,1900-01-01 00:20:00,2022-08-30,1900-01-01 23:41:00,0 days 23:21:00,84060.0,8,35,242,1,3,0
863,DD_126,2022-08-30,1900-01-01 00:00:00,2022-08-30,1900-01-01 23:47:00,0 days 23:47:00,85620.0,8,35,242,1,3,0
864,DD_234,2022-08-30,1900-01-01 00:00:00,2022-08-30,1900-01-01 23:59:00,0 days 23:59:00,86340.0,8,35,242,1,3,0
865,DD_234,2022-08-31,1900-01-01 00:00:00,2022-08-31,1900-01-01 23:59:00,0 days 23:59:00,86340.0,8,35,243,2,3,0
866,DD_185,2022-08-31,1900-01-01 00:24:00,2022-08-31,1900-01-01 23:58:00,0 days 23:34:00,84840.0,8,35,243,2,3,0
867,DD_126,2022-08-31,1900-01-01 00:23:00,2022-08-31,1900-01-01 23:45:00,0 days 23:22:00,84120.0,8,35,243,2,3,0
868,DD_185,2022-09-01,1900-01-01 00:00:00,2022-09-01,1900-01-01 23:55:00,0 days 23:55:00,86100.0,9,35,244,3,3,0
869,DD_126,2022-09-01,1900-01-01 00:00:00,2022-09-01,1900-01-01 23:44:00,0 days 23:44:00,85440.0,9,35,244,3,3,0
870,DD_234,2022-09-01,1900-01-01 00:00:00,2022-09-01,1900-01-01 23:59:00,0 days 23:59:00,86340.0,9,35,244,3,3,0
871,DD_234,2022-09-02,1900-01-01 00:00:00,2022-09-02,1900-01-01 23:59:00,0 days 23:59:00,86340.0,9,35,245,4,3,0
872,DD_185,2022-09-02,1900-01-01 00:04:00,2022-09-02,1900-01-01 23:39:00,0 days 23:35:00,84900.0,9,35,245,4,3,0
873,DD_126,2022-09-02,1900-01-01 00:17:00,2022-09-02,1900-01-01 23:54:00,0 days 23:37:00,85020.0,9,35,245,4,3,0
874,DD_185,2022-09-03,1900-01-01 00:27:00,2022-09-03,1900-01-01 23:59:00,0 days 23:32:00,84720.0,9,35,246,5,3,0
875,DD_126,2022-09-03,1900-01-01 00:18:00,2022-09-03,1900-01-01 23:44:00,0 days 23:26:00,84360.0,9,35,246,5,3,0
876,DD_234,2022-09-03,1900-01-01 00:00:00,2022-09-03,1900-01-01 23:59:00,0 days 23:59:00,86340.0,9,35,246,5,3,0
877,DD_126,2022-09-04,1900-01-01 00:14:00,2022-09-04,1900-01-01 23:56:00,0 days 23:42:00,85320.0,9,35,247,6,3,0
878,DD_234,2022-09-04,1900-01-01 00:00:00,2022-09-04,1900-01-01 23:59:00,0 days 23:59:00,86340.0,9,35,247,6,3,0
879,DD_185,2022-09-04,1900-01-01 00:00:00,2022-09-04,1900-01-01 23:59:00,0 days 23:59:00,86340.0,9,35,247,6,3,0
880,DD_126,2022-09-05,1900-01-01 00:02:00,2022-09-05,1900-01-01 23:41:00,0 days 23:39:00,85140.0,9,36,248,0,3,0
881,DD_234,2022-09-05,1900-01-01 00:00:00,2022-09-05,1900-01-01 23:59:00,0 days 23:59:00,86340.0,9,36,248,0,3,0
882,DD_185,2022-09-05,1900-01-01 00:00:00,2022-09-05,1900-01-01 23:59:00,0 days 23:59:00,86340.0,9,36,248,0,3,0
883,DD_126,2022-09-06,1900-01-01 00:20:00,2022-09-06,1900-01-01 23:59:00,0 days 23:39:00,85140.0,9,36,249,1,3,0
884,DD_234,2022-09-06,1900-01-01 00:00:00,2022-09-06,1900-01-01 23:59:00,0 days 23:59:00,86340.0,9,36,249,1,3,0
885,DD_185,2022-09-06,1900-01-01 00:00:00,2022-09-06,1900-01-01 23:45:00,0 days 23:45:00,85500.0,9,36,249,1,3,0
886,DD_234,2022-09-07,1900-01-01 00:00:00,2022-09-07,1900-01-01 23:57:00,0 days 23:57:00,86220.0,9,36,250,2,3,0
887,DD_126,2022-09-07,1900-01-01 00:00:00,2022-09-07,1900-01-01 23:48:00,0 days 23:48:00,85680.0,9,36,250,2,3,0
888,DD_185,2022-09-07,1900-01-01 00:32:00,2022-09-07,1900-01-01 23:59:00,0 days 23:27:00,84420.0,9,36,250,2,3,0
889,DD_234,2022-09-08,1900-01-01 00:00:00,2022-09-08,1900-01-01 23:59:00,0 days 23:59:00,86340.0,9,36,251,3,3,0
890,DD_126,2022-09-08,1900-01-01 00:14:00,2022-09-08,1900-01-01 23:52:00,0 days 23:38:00,85080.0,9,36,251,3,3,0
891,DD_185,2022-09-08,1900-01-01 00:00:00,2022-09-08,1900-01-01 23:59:00,0 days 23:59:00,86340.0,9,36,251,3,3,0
892,DD_185,2022-09-09,1900-01-01 00:01:00,2022-09-09,1900-01-01 23:59:00,0 days 23:58:00,86280.0,9,36,252,4,3,0
893,DD_126,2022-09-09,1900-01-01 00:12:00,2022-09-09,1900-01-01 23:59:00,0 days 23:47:00,85620.0,9,36,252,4,3,0
894,DD_234,2022-09-09,1900-01-01 00:00:00,2022-09-09,1900-01-01 23:59:00,0 days 23:59:00,86340.0,9,36,252,4,3,0
895,DD_234,2022-09-10,1900-01-01 00:00:00,2022-09-10,1900-01-01 23:53:00,0 days 23:53:00,85980.0,9,36,253,5,3,0
896,DD_126,2022-09-10,1900-01-01 00:00:00,2022-09-10,1900-01-01 23:57:00,0 days 23:57:00,86220.0,9,36,253,5,3,0
897,DD_185,2022-09-10,1900-01-01 00:00:00,2022-09-10,1900-01-01 23:59:00,0 days 23:59:00,86340.0,9,36,253,5,3,0
898,DD_126,2022-09-11,1900-01-01 00:02:00,2022-09-11,1900-01-01 23:55:00,0 days 23:53:00,85980.0,9,36,254,6,3,0
899,DD_234,2022-09-11,1900-01-01 00:00:00,2022-09-11,1900-01-01 23:59:00,0 days 23:59:00,86340.0,9,36,254,6,3,0
900,DD_185,2022-09-11,1900-01-01 00:00:00,2022-09-11,1900-01-01 23:59:00,0 days 23:59:00,86340.0,9,36,254,6,3,0
901,DD_234,2022-09-12,1900-01-01 00:00:00,2022-09-12,1900-01-01 23:59:00,0 days 23:59:00,86340.0,9,37,255,0,3,0
902,DD_126,2022-09-12,1900-01-01 00:15:00,2022-09-12,1900-01-01 23:39:00,0 days 23:24:00,84240.0,9,37,255,0,3,0
903,DD_185,2022-09-12,1900-01-01 00:00:00,2022-09-12,1900-01-01 23:59:00,0 days 23:59:00,86340.0,9,37,255,0,3,0
904,DD_234,2022-09-13,1900-01-01 00:01:00,2022-09-13,1900-01-01 23:59:00,0 days 23:58:00,86280.0,9,37,256,1,3,0
905,DD_126,2022-09-13,1900-01-01 00:10:00,2022-09-13,1900-01-01 23:56:00,0 days 23:46:00,85560.0,9,37,256,1,3,0
906,DD_185,2022-09-13,1900-01-01 00:00:00,2022-09-13,1900-01-01 23:59:00,0 days 23:59:00,86340.0,9,37,256,1,3,0
907,DD_126,2022-09-14,1900-01-01 00:01:00,2022-09-14,1900-01-01 23:44:00,0 days 23:43:00,85380.0,9,37,257,2,3,0
908,DD_234,2022-09-14,1900-01-01 00:00:00,2022-09-14,1900-01-01 23:59:00,0 days 23:59:00,86340.0,9,37,257,2,3,0
909,DD_185,2022-09-14,1900-01-01 00:00:00,2022-09-14,1900-01-01 23:59:00,0 days 23:59:00,86340.0,9,37,257,2,3,0
910,DD_126,2022-09-15,1900-01-01 00:11:00,2022-09-15,1900-01-01 23:57:00,0 days 23:46:00,85560.0,9,37,258,3,3,0
911,DD_185,2022-09-15,1900-01-01 00:00:00,2022-09-15,1900-01-01 23:59:00,0 days 23:59:00,86340.0,9,37,258,3,3,0
912,DD_234,2022-09-15,1900-01-01 00:01:00,2022-09-15,1900-01-01 23:59:00,0 days 23:58:00,86280.0,9,37,258,3,3,0
913,DD_126,2022-09-16,1900-01-01 00:04:00,2022-09-16,1900-01-01 23:43:00,0 days 23:39:00,85140.0,9,37,259,4,3,0
914,DD_234,2022-09-16,1900-01-01 00:00:00,2022-09-16,1900-01-01 23:58:00,0 days 23:58:00,86280.0,9,37,259,4,3,0
915,DD_185,2022-09-16,1900-01-01 00:00:00,2022-09-16,1900-01-01 23:59:00,0 days 23:59:00,86340.0,9,37,259,4,3,0
916,DD_126,2022-09-17,1900-01-01 00:13:00,2022-09-17,1900-01-01 23:54:00,0 days 23:41:00,85260.0,9,37,260,5,3,0
917,DD_234,2022-09-17,1900-01-01 00:00:00,2022-09-17,1900-01-01 23:57:00,0 days 23:57:00,86220.0,9,37,260,5,3,0
918,DD_185,2022-09-17,1900-01-01 00:00:00,2022-09-17,1900-01-01 18:27:00,0 days 18:27:00,66420.0,9,37,260,5,3,0
919,DD_126,2022-09-18,1900-01-01 00:18:00,2022-09-18,1900-01-01 23:44:00,0 days 23:26:00,84360.0,9,37,261,6,3,0
920,DD_234,2022-09-18,1900-01-01 00:01:00,2022-09-18,1900-01-01 23:59:00,0 days 23:58:00,86280.0,9,37,261,6,3,0
921,DD_126,2022-09-19,1900-01-01 00:23:00,2022-09-19,1900-01-01 23:49:00,0 days 23:26:00,84360.0,9,38,262,0,3,0
922,DD_234,2022-09-19,1900-01-01 00:00:00,2022-09-19,1900-01-01 23:59:00,0 days 23:59:00,86340.0,9,38,262,0,3,0
923,DD_126,2022-09-20,1900-01-01 00:17:00,2022-09-20,1900-01-01 23:58:00,0 days 23:41:00,85260.0,9,38,263,1,3,0
924,DD_234,2022-09-20,1900-01-01 00:01:00,2022-09-20,1900-01-01 23:59:00,0 days 23:58:00,86280.0,9,38,263,1,3,0
925,DD_126,2022-09-21,1900-01-01 00:00:00,2022-09-21,1900-01-01 23:58:00,0 days 23:58:00,86280.0,9,38,264,2,3,0
926,DD_234,2022-09-21,1900-01-01 00:00:00,2022-09-21,1900-01-01 23:59:00,0 days 23:59:00,86340.0,9,38,264,2,3,0
927,DD_126,2022-09-22,1900-01-01 00:08:00,2022-09-22,1900-01-01 23:59:00,0 days 23:51:00,85860.0,9,38,265,3,3,0
928,DD_185,2022-09-22,1900-01-01 16:07:00,2022-09-22,1900-01-01 23:59:00,0 days 07:52:00,28320.0,9,38,265,3,3,16
929,DD_234,2022-09-22,1900-01-01 00:00:00,2022-09-22,1900-01-01 23:59:00,0 days 23:59:00,86340.0,9,38,265,3,3,0
930,DD_126,2022-09-23,1900-01-01 00:00:00,2022-09-23,1900-01-01 23:56:00,0 days 23:56:00,86160.0,9,38,266,4,3,0
931,DD_185,2022-09-23,1900-01-01 00:00:00,2022-09-23,1900-01-01 23:59:00,0 days 23:59:00,86340.0,9,38,266,4,3,0
932,DD_234,2022-09-23,1900-01-01 00:00:00,2022-09-23,1900-01-01 23:59:00,0 days 23:59:00,86340.0,9,38,266,4,3,0
933,DD_234,2022-09-24,1900-01-01 00:00:00,2022-09-24,1900-01-01 23:59:00,0 days 23:59:00,86340.0,9,38,267,5,3,0
934,DD_185,2022-09-24,1900-01-01 00:00:00,2022-09-24,1900-01-01 20:25:00,0 days 20:25:00,73500.0,9,38,267,5,3,0
935,DD_126,2022-09-24,1900-01-01 00:12:00,2022-09-24,1900-01-01 23:59:00,0 days 23:47:00,85620.0,9,38,267,5,3,0
